from_code,from_label,to_code,to_label,count,avg_time_in_source_years,median_time_in_source_years,pct_university,transition_probability,from_isco,to_isco,mobility_direction
2632.5,geographer,2310.1.5,assistant lecturer,7,,,,0.175,2,2,lateral
2511.1,computer scientist,2522.1,ict system administrator,7,,,,0.0175,2,2,lateral
3313.2,bookkeeper,4312.4,insurance clerk,7,,,,0.0016,3,4,downward
5223.7.20,furniture specialised seller,5230.1,cashier,7,,,,0.015,5,5,lateral
1321.2.2,industrial quality manager,1349.17,medical laboratory manager,7,,,,0.0186,1,1,lateral
5244.1,call centre agent,3423.2.1,leisure attendant,7,,,,0.0005,5,3,upward
5153.1.2,house sitter,8156.2.3,footwear stitching machine operator,7,,,,0.0006,5,8,downward
7112.1,bricklayer,4321.1,inventory coordinator,7,,,,0.0018,7,4,upward
1420.3,sales account manager,3256.1,doctors' surgery assistant,7,,,,0.0015,1,3,downward
9334.1,shelf filler,5223.7.27,orthopaedic supplies specialised seller,7,,,,0.0002,9,5,upward
4222.1.1,live chat operator,5223.7,specialised seller,7,,,,0.0148,4,5,downward
8211.5.3,motor vehicle parts assembler,4311.2,sales support assistant,7,,,,0.0007,8,4,upward
7233.7,industrial machinery mechanic,7121.1,roofer,7,,,,0.0023,7,7,lateral
8322.7,taxi driver,2635.2,social pedagogue,7,,,,0.0013,8,2,upward
1120.3,chief executive officer,2211.1,general practitioner,7,,,,0.0013,1,2,downward
1321.2.3,operations manager,3322.1,commercial sales representative,7,,,,0.009,1,3,downward
5312.1,early years teaching assistant,7223.4.5,metal sawing machine operator,7,,,,0.0049,5,7,downward
2341.1,primary school teacher,2354.1,music teacher,7,,,,0.0074,2,2,lateral
8212.3.5,printed circuit board assembler,1412.1,restaurant manager,7,,,,0.0007,8,1,upward
2432.5,online community manager,2431.12,membership manager,7,,,,0.0422,2,2,lateral
3256.1,doctors' surgery assistant,5223.7,specialised seller,7,,,,0.0042,3,5,downward
5244.1,call centre agent,2512.4,software developer,7,,,,0.0005,5,2,upward
7422.4,radio technician,7233.7,industrial machinery mechanic,7,,,,0.0237,7,7,lateral
3255.1,massage therapist,7223.4.5,metal sawing machine operator,7,,,,0.014,3,7,downward
5223.7.25,motor vehicles specialised seller,4120.1,secretary,7,,,,0.0054,5,4,upward
2433.6,technical sales representative,8322.6,private chauffeur,7,,,,0.0013,2,8,downward
7543.9,product quality controller,8157.1,laundry worker,7,,,,0.0017,7,8,downward
2431.10.4,online marketer,2431.10.1,advertising media planner,7,,,,0.0068,2,2,lateral
8212.3.5,printed circuit board assembler,7223.7,fitter and turner,7,,,,0.0007,8,7,upward
9112.2,building cleaner,2320.1,vocational teacher,7,,,,0.0007,9,2,upward
2421.1,business analyst,2521.4,database integrator,7,,,,0.0035,2,2,lateral
9629.2,amusement and recreation attendant,7231.8,vehicle maintenance attendant,7,,,,0.0094,9,7,upward
1330.7,ict project manager,7422.7,telecommunications technician,7,,,,0.0074,1,7,downward
2513.4,web content manager,2431.3,advertising specialist,7,,,,0.01,2,2,lateral
5414.1,security guard,5243.1,door to door seller,7,,,,0.0008,5,5,lateral
3258.1,emergency ambulance driver,9334.1,shelf filler,7,,,,0.0365,3,9,downward
5223.7.31,shoe and leather accessories specialised seller,9111.1,domestic cleaner,7,,,,0.0181,5,9,downward
1321.2.1,industrial production manager,7512.1,baker,7,,,,0.0065,1,7,downward
2149.2.1,calculation engineer,2144.1,mechanical engineer,7,,,,0.175,2,2,lateral
7231.8,vehicle maintenance attendant,3122.4.8,machine operator supervisor,7,,,,0.0006,7,3,upward
2310.1,higher education lecturer,9111.1,domestic cleaner,7,,,,0.0028,2,9,downward
2330.1,secondary school teacher,5311.1,child care worker,7,,,,0.0055,2,5,downward
7212.2,solderer,9621.2,hotel porter,7,,,,0.013,7,9,downward
2432.5,online community manager,1219.6,project manager,7,,,,0.0422,2,1,upward
2411.1.7,financial auditor,2411.1.9,financial fraud examiner,7,,,,0.0603,2,2,lateral
3313.1,accounting assistant,4313.1,payroll clerk,7,,,,0.0102,3,4,downward
7223.7,fitter and turner,2149.6,commissioning engineer,7,,,,0.0167,7,2,upward
3111.1,chemistry technician,2341.1,primary school teacher,7,,,,0.0014,3,2,upward
7214.3,structural ironworker,7412.6,household appliances repair technician,7,,,,0.0026,7,7,lateral
1219.7,quality services manager,7543.7,product assembly inspector,7,,,,0.0097,1,7,downward
9334.1,shelf filler,7536.2,shoemaker,7,,,,0.0002,9,7,upward
7125.1,plate glass installer,9412.2,kitchen porter,7,,,,0.0122,7,9,downward
9412.2,kitchen porter,7323.1,bindery operator,7,,,,0.0002,9,7,upward
8157.1,laundry worker,9612.1,recycling worker,7,,,,0.0064,8,9,downward
2433.6,technical sales representative,1324.8.2,purchasing manager,7,,,,0.0013,2,1,upward
1223.1,product manager,3333.1,employment agent,7,,,,0.004,1,3,downward
2431.10.2,ebusiness manager,2431.1,advertising copywriter,7,,,,0.0071,2,2,lateral
5222.1.1,checkout supervisor,5230.3,ticket issuing clerk,7,,,,0.0138,5,5,lateral
2310.1.5,assistant lecturer,1431.1,cultural facilities manager,7,,,,0.0022,2,1,upward
1321.2.2,industrial quality manager,1120.3,chief executive officer,7,,,,0.0186,1,1,lateral
2643.6,translator,2310.1.5,assistant lecturer,7,,,,0.0269,2,2,lateral
3111.3,food analyst,2310.1.5,assistant lecturer,7,,,,0.2917,3,2,upward
5223.7,specialised seller,2635.2,social pedagogue,7,,,,0.0018,5,2,upward
2152.1.5,medical device engineer,2310.1.5,assistant lecturer,7,,,,0.125,2,2,lateral
3321.1,insurance broker,1420.3,sales account manager,7,,,,0.0213,3,1,upward
1211.1,financial manager,2411.1.12,tax advisor,7,,,,0.0087,1,2,downward
3115.1,mechanical engineering technician,3115.1.11,mechatronics engineering technician,7,,,,0.0569,3,3,lateral
3311.2.4.1,securities underwriter,4211.1,bank teller,7,,,,0.1296,3,4,downward
9334.1,shelf filler,1321.2.1,industrial production manager,7,,,,0.0002,9,1,upward
3435.5,body artist,9111.1,domestic cleaner,7,,,,0.0667,3,9,downward
2166.9,graphic designer,3343.4,management assistant,7,,,,0.0443,2,3,downward
1120.3,chief executive officer,2141.4,industrial engineer,7,,,,0.0013,1,2,downward
9111.1,domestic cleaner,3257.3,food safety inspector,7,,,,0.0001,9,3,upward
9213.1,crop production worker,1311.1,forester,7,,,,0.0013,9,1,upward
5132.1,bartender,0110.10,lieutenant,7,,,,0.008,5,1,upward
4110.1,office clerk,5169.1,club host/club hostess,7,,,,0.0004,4,5,downward
3412.4.6,foster care support worker,5321.1.1,nurse assistant,7,,,,0.0055,3,5,downward
9329.1,factory hand,7512.5,pastry maker,7,,,,0.0004,9,7,upward
8131.2,chemical mixer,8142.3,compression moulding machine operator,7,,,,0.04,8,8,lateral
2131.4,biologist,3343.4,management assistant,7,,,,0.0229,2,3,downward
2433.6,technical sales representative,3122.4.8,machine operator supervisor,7,,,,0.0013,2,3,downward
1219.4,department manager,9112.2,building cleaner,7,,,,0.002,1,9,downward
2412.4,financial planner,3341.7,office manager,7,,,,0.0043,2,3,downward
7126.10,sewerage network operative,9111.1,domestic cleaner,7,,,,0.0534,7,9,downward
2642.1,journalist,2643.2,interpreter,7,,,,0.0186,2,2,lateral
9122.1,vehicle cleaner,3111.1,chemistry technician,7,,,,0.002,9,3,upward
9111.1,domestic cleaner,2654.1.3,director of photography,7,,,,0.0001,9,2,upward
2310.1.5,assistant lecturer,3313.2,bookkeeper,7,,,,0.0022,2,3,downward
5223.7.4,bakery specialised seller,7231.8,vehicle maintenance attendant,7,,,,0.0023,5,7,downward
8160.34,food production operator,7411.1.1.1,domestic electrician,7,,,,0.0004,8,7,upward
7533.5,sewing machinist,7512.1,baker,7,,,,0.0033,7,7,lateral
9629.7,usher,7223.4.5,metal sawing machine operator,7,,,,0.0157,9,7,upward
3412.4.11,residential home adult care worker,3412.4.4,disability support worker,7,,,,0.0049,3,3,lateral
9313.1,building construction worker,8341.1,forestry equipment operator,7,,,,0.0002,9,8,upward
2149.2.8,research engineer,2310.1,higher education lecturer,7,,,,0.013,2,2,lateral
4415.1,file clerk,5244.1,call centre agent,7,,,,0.0538,4,5,downward
9216.2,aquaculture harvesting worker,7231.8,vehicle maintenance attendant,7,,,,0.0579,9,7,upward
2434.1,ict account manager,4120.1,secretary,7,,,,0.0078,2,4,downward
1219.4,department manager,2221.3,specialist nurse,7,,,,0.002,1,2,downward
9334.1,shelf filler,7313.1.2,goldsmith,7,,,,0.0002,9,7,upward
2431.10.4,online marketer,9412.1,kitchen assistant,7,,,,0.0068,2,9,downward
9313.1,building construction worker,7522.6,furniture restorer,7,,,,0.0002,9,7,upward
9129.3,swimming facility attendant,5244.1,call centre agent,7,,,,0.0673,9,5,upward
7522.5,furniture finisher,7231.8,vehicle maintenance attendant,7,,,,0.1029,7,7,lateral
2310.1,higher education lecturer,7223.4.5,metal sawing machine operator,7,,,,0.0028,2,7,downward
1321.2,manufacturing manager,9333.4,mover,7,,,,0.0385,1,9,downward
4226.1,receptionist,5113.1,tourist guide,7,,,,0.0343,4,5,downward
7212.3.1,electron beam welder,7214.3,structural ironworker,7,,,,0.1273,7,7,lateral
3334.1,housing manager,3334.3,real estate agent,7,,,,0.0298,3,3,lateral
3313.1,accounting assistant,4416.1,human resources assistant,7,,,,0.0102,3,4,downward
3412.5,social work assistant,2310.1,higher education lecturer,7,,,,0.0047,3,2,upward
3118.3.4,civil drafter,9334.1,shelf filler,7,,,,0.0203,3,9,downward
5245.1,fuel station specialised seller,1420.3,sales account manager,7,,,,0.0142,5,1,upward
4321.1,inventory coordinator,5322.1,home care aide,7,,,,0.0025,4,5,downward
2433.6,technical sales representative,8332.2,cargo vehicle driver,7,,,,0.0013,2,8,downward
5244.1,call centre agent,5169.1,club host/club hostess,7,,,,0.0005,5,5,lateral
9111.1,domestic cleaner,5111.2.1,flight attendant,7,,,,0.0001,9,5,upward
8332.2,cargo vehicle driver,3432.1.1,interior planner,7,,,,0.0008,8,3,upward
2141.10,process engineer,2433.4,sales engineer,7,,,,0.0409,2,2,lateral
2433.4,sales engineer,2141.10,process engineer,7,,,,0.0109,2,2,lateral
7126.11,sewer construction worker,9312.1,civil engineering worker,7,,,,0.0614,7,9,downward
3359.6,gaming inspector,3313.2,bookkeeper,7,,,,0.0019,3,3,lateral
5243.1,door to door seller,5244.1,call centre agent,7,,,,0.0132,5,5,lateral
7321.1,prepress technician,2166.7,digital media designer,7,,,,0.0211,7,2,upward
3251.1,dental chairside assistant,3341.4,contact centre supervisor,7,,,,0.0059,3,3,lateral
5223.4,sales assistant,3311.2,financial broker,7,,,,0.0002,5,3,upward
4221.1,ground steward/ground stewardess,3343.4,management assistant,7,,,,0.0178,4,3,upward
9412.1,kitchen assistant,4416.1,human resources assistant,7,,,,0.0006,9,4,upward
2166.7,digital media designer,2166.1,3d modeller,7,,,,0.0204,2,2,lateral
5230.2,lottery cashier,9111.1,domestic cleaner,7,,,,0.0359,5,9,downward
7512.1,baker,4110.1,office clerk,7,,,,0.0071,7,4,upward
5311.1,child care worker,3423.1,activity leader,7,,,,0.0032,5,3,upward
7512.1,baker,5322.1,home care aide,7,,,,0.0071,7,5,upward
9621.2,hotel porter,3423.1,activity leader,7,,,,0.0009,9,3,upward
2641.4.4,technical communicator,1412.1,restaurant manager,7,,,,0.0051,2,1,upward
1219.4,department manager,7543.9,product quality controller,7,,,,0.002,1,7,downward
2433.6,technical sales representative,1330.7,ict project manager,7,,,,0.0013,2,1,upward
2431.10.2,ebusiness manager,1221.3.2.1,sales manager,7,,,,0.0071,2,1,upward
1223.1,product manager,2431.10,marketing consultant,7,,,,0.004,1,2,downward
7231.10,vehicle technician,3111.1,chemistry technician,7,,,,0.0105,7,3,upward
1120.3,chief executive officer,3311.2.4,securities broker,7,,,,0.0013,1,3,downward
1219.6,project manager,2412.4,financial planner,7,,,,0.001,1,2,downward
1321.2.2,industrial quality manager,1219.4,department manager,7,,,,0.0186,1,1,lateral
2643.2,interpreter,2113.1,chemist,7,,,,0.0074,2,2,lateral
1321.2.3,operations manager,3122.4.10,metal production supervisor,7,,,,0.009,1,3,downward
7223.4.5,metal sawing machine operator,3412.5,social work assistant,7,,,,0.0003,7,3,upward
2144.1,mechanical engineer,1223.1,product manager,7,,,,0.0126,2,1,upward
3353.2.1,pensions administrator,3343.4,management assistant,7,,,,0.2059,3,3,lateral
3321.1,insurance broker,4311.2,sales support assistant,7,,,,0.0213,3,4,downward
7542.1,shotfirer,9214.1,garden labourer,7,,,,0.0354,7,9,downward
8322.7,taxi driver,5153.1,building caretaker,7,,,,0.0013,8,5,upward
8322.7,taxi driver,2643.2,interpreter,7,,,,0.0013,8,2,upward
9312.1.4,road marker,9312.1,civil engineering worker,7,,,,0.0424,9,9,lateral
3256.1,doctors' surgery assistant,3343.1,administrative assistant,7,,,,0.0042,3,3,lateral
4212.5,gaming dealer,5153.1.2,house sitter,7,,,,0.011,4,5,downward
2635.3.6,community social worker,3412.4.4,disability support worker,7,,,,0.0116,2,3,downward
5414.1,security guard,3258.2,paramedic in emergency responses,7,,,,0.0008,5,3,upward
9333.4,mover,3432.1,interior designer,7,,,,0.0001,9,3,upward
8156.2.3,footwear stitching machine operator,9214.1,garden labourer,7,,,,0.0138,8,9,downward
1120.3,chief executive officer,5230.1,cashier,7,,,,0.0013,1,5,downward
1439.4,garage manager,1120.3,chief executive officer,7,,,,0.0197,1,1,lateral
1330.7,ict project manager,2310.1,higher education lecturer,7,,,,0.0074,1,2,downward
7412.6,household appliances repair technician,3341.4,contact centre supervisor,7,,,,0.0095,7,3,upward
2411.1,accountant,5223.7,specialised seller,7,,,,0.0046,2,5,downward
2310.1,higher education lecturer,3111.1,chemistry technician,7,,,,0.0028,2,3,downward
8131.2.2,lacquer maker,9312.1,civil engineering worker,7,,,,0.0085,8,9,downward
7232.5,aircraft maintenance technician,7214.3,structural ironworker,7,,,,0.0673,7,7,lateral
4311.2,sales support assistant,2261.4,dental technician,7,,,,0.0017,4,2,upward
2310.1.5,assistant lecturer,2621.6,exhibition curator,7,,,,0.0022,2,2,lateral
9412.1,kitchen assistant,5419.7,life guard,7,,,,0.0006,9,5,upward
9216.2,aquaculture harvesting worker,9333.4,mover,7,,,,0.0579,9,9,lateral
8332.2,cargo vehicle driver,7212.3.3,pipe welder,7,,,,0.0008,8,7,upward
3323.2,purchaser,1219.7,quality services manager,7,,,,0.0054,3,1,upward
4412.2,postman/postwoman,2261.4,dental technician,7,,,,0.0005,4,2,upward
9412.2,kitchen porter,1411.1,accommodation manager,7,,,,0.0002,9,1,upward
2511.15,ict system developer,9412.2,kitchen porter,7,,,,0.0149,2,9,downward
7223.4.5,metal sawing machine operator,2261.4,dental technician,7,,,,0.0003,7,2,upward
5311.1,child care worker,3422.3,sports coach,7,,,,0.0032,5,3,upward
7221.1,blacksmith,7122.4,tile fitter,7,,,,0.0254,7,7,lateral
7512.1,baker,3111.1,chemistry technician,7,,,,0.0071,7,3,upward
7543.7,product assembly inspector,7233.7,industrial machinery mechanic,7,,,,0.0337,7,7,lateral
1324.8,supply chain manager,1219.4,department manager,7,,,,0.0215,1,1,lateral
8342.6,road construction worker,7119.1,construction scaffolder,7,,,,0.0055,8,7,upward
5153.1.2,house sitter,2261.4,dental technician,7,,,,0.0006,5,2,upward
3333.1,employment agent,1219.4,department manager,7,,,,0.0045,3,1,upward
4211.1,bank teller,4312.4,insurance clerk,7,,,,0.0062,4,4,lateral
9621.1,doorman/doorwoman,9629.2,amusement and recreation attendant,7,,,,0.0014,9,9,lateral
9329.1,factory hand,3119.16,quality engineering technician,7,,,,0.0004,9,3,upward
9621.1,doorman/doorwoman,2310.1.5,assistant lecturer,7,,,,0.0014,9,2,upward
9214.1,garden labourer,3122.4.2,chemical processing supervisor,7,,,,0.0004,9,3,upward
7223.4.5,metal sawing machine operator,5223.7.35,textile specialised seller,7,,,,0.0003,7,5,upward
1342.2,healthcare institution manager,3341.7,office manager,7,,,,0.0134,1,3,downward
9334.1,shelf filler,2522.1,ict system administrator,7,,,,0.0002,9,2,upward
7543.9,product quality controller,2635.2,social pedagogue,7,,,,0.0017,7,2,upward
2310.1,higher education lecturer,3119.16,quality engineering technician,7,,,,0.0028,2,3,downward
2412.4,financial planner,3312.3,credit manager,7,,,,0.0043,2,3,downward
8122.3,coating machine operator,8142.3,compression moulding machine operator,7,,,,0.0224,8,8,lateral
7223.4.5,metal sawing machine operator,3343.1,administrative assistant,7,,,,0.0003,7,3,upward
7543.9,product quality controller,9213.1,crop production worker,7,,,,0.0017,7,9,downward
2511.7,green ict consultant,3313.2,bookkeeper,7,,,,0.0094,2,3,downward
5223.7.35,textile specialised seller,3251.1,dental chairside assistant,7,,,,0.0049,5,3,upward
1111.1,city councillor,8211.5.3,motor vehicle parts assembler,7,,,,0.0082,1,8,downward
1341.3,nursery school head teacher,2341.1,primary school teacher,7,,,,0.025,1,2,downward
2310.1,higher education lecturer,1342.2,healthcare institution manager,7,,,,0.0028,2,1,upward
4312.6,property assistant,3313.2,bookkeeper,7,,,,0.0195,4,3,upward
2310.1,higher education lecturer,2359.13,public speaking coach,7,,,,0.0028,2,2,lateral
5223.7.25,motor vehicles specialised seller,5223.7.33,sporting accessories specialised seller,7,,,,0.0054,5,5,lateral
9334.1,shelf filler,5164.2.1.2,horse trainer,7,,,,0.0002,9,5,upward
3412.5,social work assistant,2635.1.3,family planning counsellor,7,,,,0.0047,3,2,upward
4321.1.4,raw materials warehouse specialist,7231.10,vehicle technician,7,,,,0.0025,4,7,downward
5142.1,aesthetician,2433.6,technical sales representative,7,,,,0.0051,5,2,upward
8212.3.5,printed circuit board assembler,2511.1,computer scientist,7,,,,0.0007,8,2,upward
2141.4.2.1,automation engineer,2512.4,software developer,7,,,,0.0511,2,2,lateral
3343.4,management assistant,1323.1,construction manager,7,,,,0.0004,3,1,upward
2131.4,biologist,3141.2,scientific laboratory technician,7,,,,0.0229,2,3,downward
2611.1.2,prosecutor,2611.1,lawyer,7,,,,0.3684,2,2,lateral
4323.6,freight transport dispatcher,3341.4,contact centre supervisor,7,,,,0.0084,4,3,upward
3412.5,social work assistant,9213.1,crop production worker,7,,,,0.0047,3,9,downward
7223.7,fitter and turner,7231.8,vehicle maintenance attendant,7,,,,0.0167,7,7,lateral
5223.7.12,cosmetics and perfume specialised seller,9333.4,mover,7,,,,0.0137,5,9,downward
3111.1,chemistry technician,7512.5,pastry maker,7,,,,0.0014,3,7,downward
9329.2,wood caulker,3432.1.1,interior planner,7,,,,0.0004,9,3,upward
9329.2,wood caulker,2320.1,vocational teacher,7,,,,0.0004,9,2,upward
1420.3,sales account manager,8322.6,private chauffeur,7,,,,0.0015,1,8,downward
9329.2,wood caulker,4132.1,data entry clerk,7,,,,0.0004,9,4,upward
5165.1,driving instructor,4110.1,office clerk,7,,,,0.0387,5,4,upward
3113.1.2,electromechanical engineering technician,9111.1,domestic cleaner,7,,,,0.0236,3,9,downward
8211.5.3,motor vehicle parts assembler,7534.3,upholsterer,7,,,,0.0007,8,7,upward
7214.3,structural ironworker,8219.8,metal products assembler,7,,,,0.0026,7,8,downward
9333.4,mover,3312.1,bank account manager,7,,,,0.0001,9,3,upward
3412.5,social work assistant,5223.7,specialised seller,7,,,,0.0047,3,5,downward
